,Make,Model,Year,Variant,Kms,Price,Doors,Kind,Location
7445,Volkswagen,gol,2012,1.4 Power Ps+ac 83cv,110000,158000,5.0,hatchback,Mendoza
7446,Volkswagen,amarok,2016,2.0 Cd Tdi 180cv 4x4 Trendline,17000,710000,4.0,pick_up,Bs.as. G.b.a. Sur
7447,Volkswagen,gol_trend,2011,1.6 Pack Iii 101cv,110000,165000,5.0,hatchback,Bs.as. G.b.a. Norte
7448,Volkswagen,fox,2012,1.6 Highline,80000,240000,5.0,hatchback,Bs.as. G.b.a. Oeste
7449,Volkswagen,gol_trend,2013,1.6 Pack I 101cv 3p,53000,180000,3.0,hatchback,Bs.as. G.b.a. Oeste
7450,Ford,ecosport,2011,2.0 My10 Xlt Plus 4x2,55000,258000,5.0,suv,Capital Federal
7451,Volkswagen,suran,2012,1.6 Imotion Highline 11c,51000,253000,5.0,minivan,Bs.as. G.b.a. Norte
7452,Volkswagen,suran_cross,2014,1.6 Highline 101cv,89500,350000,5.0,minivan,Bs.as. G.b.a. Oeste
7453,Ford,focus_ii,2011,1.6 Trend Sigma,129000,225000,5.0,hatchback,Bs.as. G.b.a. Norte
7454,Volkswagen,bora,2011,2.0 Trendline 115cv Tiptronic,85000,239000,4.0,sedan,Capital Federal
7455,Ford,ecosport,2011,2.0 My10 Xls 4x2,71000,250000,5.0,suv,Bs.as. G.b.a. Sur
7456,Honda,cr_v,2011,2.4 Lx At 2wd (mexico),80000,15500,5.0,suv,Capital Federal
7457,Volkswagen,gol_trend,2012,1.6 Pack Ii 101cv,108000,170000,5.0,hatchback,Bs.as. G.b.a. Oeste
7458,Honda,city,2013,1.5 Ex-l At 120cv,82000,285900,4.0,sedan,Capital Federal
7459,Volkswagen,golf,2016,1.4 Comfortline Tsi Dsg,52000,640000,5.0,hatchback,Santa Fe
7460,Volkswagen,suran,2015,1.6 Highline Msi 110cv,70000,330000,5.0,minivan,Córdoba
7461,Volkswagen,voyage,2014,1.6 Highline 101cv,95000,235000,4.0,sedan,Chaco
7462,Ford,ecosport,2016,1.6 Se 110cv 4x2,37000,415000,5.0,suv,Capital Federal
7463,Volkswagen,amarok,2013,2.0 Cd Tdi 180cv 4x4 Highline C34,129000,685000,4.0,pick_up,Bs.as. G.b.a. Oeste
7464,Volkswagen,bora,2014,2.0 Trendline 115cv,72000,318000,4.0,sedan,Capital Federal
7465,Ford,fiesta_kinetic_design,2011,1.6 Design 120cv Titanium,79000,260000,5.0,hatchback,Capital Federal
7466,Ford,fiesta_kinetic_design,2015,1.6 Sedan Se Plus 120cv,36000,365000,4.0,sedan,Córdoba
7467,Ford,focus_iii,2017,1.6 S,18500,545000,5.0,hatchback,Buenos Aires Interior
7468,Honda,cr_v,2011,2.4 Lx At 2wd (mexico),125000,395000,5.0,suv,Córdoba
7469,Mercedes Benz,clase_glk,2012,3.0 Glk300 4matic City 231cv At,69000,690000,5.0,suv,Capital Federal
7470,Volkswagen,bora,2011,2.0 Trendline 115cv,105000,265000,4.0,sedan,Bs.as. G.b.a. Norte
7471,Volkswagen,gol_trend,2011,1.6 Pack Iii 101cv,145000,200000,5.0,hatchback,Capital Federal
7472,Volkswagen,gol_trend,2012,1.6 Pack I 101cv,48000,180000,5.0,hatchback,Bs.as. G.b.a. Sur
7473,Ford,ranger,2018,2.2 Cd Xl Tdci 150cv 4x2,9500,750000,2.0,pick_up,Entre Ríos
7474,Ford,focus_iii,2015,2.0 Sedan Se,51707,365000,4.0,sedan,Bs.as. G.b.a. Oeste
7475,Volkswagen,suran,2012,1.6 Comfortline 101cv 11a,93000,185000,5.0,minivan,Santa Fe
7476,Volkswagen,gol_trend,2015,1.6 Pack I 101cv,75000,235000,5.0,hatchback,Bs.as. G.b.a. Norte
7477,Volkswagen,saveiro,2016,1.6 Cross Gp Cd 101cv Pack High,85002,340002,2.0,pick_up,Capital Federal
7478,Volkswagen,gol,2013,1.4 Power 83cv 3 p,73000,155000,3.0,hatchback,Capital Federal
7479,Volkswagen,bora,2013,2.0 Trendline 115cv,80000,250000,4.0,sedan,Bs.as. G.b.a. Oeste
7480,Volkswagen,gol_trend,2011,1.6 Pack Iii 101cv,115000,172000,5.0,hatchback,Bs.as. G.b.a. Oeste
7481,Ford,focus_ii,2013,1.6 Trend Sigma,52000,269900,5.0,hatchback,Bs.as. G.b.a. Sur
7482,Volkswagen,suran,2013,1.6 Highline 101cv,81000,260000,5.0,minivan,Neuquén
7483,Ford,focus_ii,2012,2.0 Exe Sedan Trend,104000,209000,4.0,sedan,Capital Federal
7484,Volkswagen,golf,2017,1.4 Comfortline Tsi Dsg,25800,698000,5.0,hatchback,Bs.as. G.b.a. Sur
7485,Volkswagen,up!,2016,1.0 White Up 75cv,45000,345000,5.0,hatchback,Bs.as. G.b.a. Norte
7486,Volkswagen,scirocco,2013,1.4 Tsi 160cv,83000,495000,2.0,coupe,Capital Federal
7487,Volkswagen,vento,2015,2.5 Luxury 170cv,72000,463000,4.0,sedan,Capital Federal
7488,Volkswagen,gol,2013,1.4 Power 83cv 5 p,65000,160000,5.0,hatchback,Capital Federal
7489,Honda,cr_v,2016,2.4 Lx 2wd 185cv At,26900,29000,5.0,suv,Capital Federal
7490,Ford,ecosport,2014,2.0 Se 143cv 4x2,68000,359800,5.0,suv,Bs.as. G.b.a. Sur
7491,Ford,ranger,2016,3.2 Cd 4x2 Xls At Tdci 200cv,28000,630000,4.0,pick_up,Bs.as. G.b.a. Sur
7492,Ford,focus_iii,2014,1.6 S,45000,329000,5.0,hatchback,Capital Federal
7493,Ford,focus_iii,2015,2.0 Sedan Se Plus At6,66000,370000,4.0,sedan,Capital Federal
7494,Ford,fiesta_kinetic_design,2014,1.6 Sedan S Plus 120cv,68000,245000,4.0,sedan,Chubut
7495,Volkswagen,vento,2013,2.0 Sportline Tsi 200cv,57000,500000,4.0,sedan,Bs.as. G.b.a. Norte
7496,Ford,fiesta_kinetic_design,2013,1.6 Sedan Se 120cv,113000,240000,4.0,sedan,Bs.as. G.b.a. Oeste
7497,Volkswagen,bora,2013,2.0 Trendline 115cv Tiptronic,49999,260000,4.0,sedan,Capital Federal
7498,Ford,mondeo,2015,2.5 Se At 170cv,60000,18500,4.0,sedan,Córdoba
7499,Volkswagen,suran,2018,1.6 Highline Msi 110cv,7500,400000,5.0,minivan,Bs.as. G.b.a. Oeste
7500,Volkswagen,fox,2017,1.6 Comfortline,16000,408000,5.0,hatchback,Bs.as. G.b.a. Oeste
7501,Volkswagen,gol,2012,1.4 Power 83cv,36000,150000,3.0,hatchback,Buenos Aires Interior
7502,Volkswagen,amarok,2017,2.0 Cd Tdi 140cv Trendline,40000,745000,4.0,pick_up,Bs.as. G.b.a. Norte
7503,Ford,ecosport,2015,1.6 Se 110cv 4x2,28900,415000,5.0,suv,Capital Federal
7504,Volkswagen,suran,2013,1.6 Imotion Highline,105000,240000,5.0,minivan,Bs.as. G.b.a. Oeste
7505,Volkswagen,suran,2016,1.6 Highline Msi 110cv,32000,370000,5.0,minivan,Bs.as. G.b.a. Sur
7506,Volkswagen,amarok,2013,2.0 Cd Tdi 180cv 4x2 Trendline B33,158000,528000,4.0,pick_up,Córdoba
7507,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,83000,390000,5.0,suv,Bs.as. G.b.a. Sur
7508,Ford,ranger,2011,3.0 Cd Xl Plus 4x4,120000,290000,2.0,pick_up,Córdoba
7509,Ford,kuga,2011,2.5 Titanium At 4x4 L (ku05),90000,499000,5.0,suv,Bs.as. G.b.a. Sur
7510,Ford,fiesta_kinetic_design,2013,1.6 Design 120cv Titanium,56000,290000,5.0,hatchback,Córdoba
7511,Volkswagen,gol_country,2012,1.4 Power (aa+dh) 83cv,78000,179000,5.0,rural,Bs.as. G.b.a. Sur
7512,Ford,ka,2013,1.0 Fly Viral 63cv,60000,150000,3.0,hatchback,Mendoza
7513,Ford,fiesta_kinetic_design,2013,1.6 Design 120cv Trend,45000,280000,5.0,hatchback,Bs.as. G.b.a. Norte
7514,Ford,fiesta,2013,1.6 Max One Ambiente 98cv,120000,210000,4.0,sedan,Bs.as. G.b.a. Sur
7515,Volkswagen,gol_trend,2013,1.6 Pack Ii 101cv,72000,178000,5.0,hatchback,Santa Fe
7516,Volkswagen,gol_trend,2014,1.6 Highline 101cv,58500,240000,5.0,hatchback,Córdoba
7517,Volkswagen,fox,2017,1.6 Comfortline,24590,380000,5.0,hatchback,Buenos Aires Interior
7518,Honda,cr_v,2013,2.4 Lx 2wd 185cv At,90000,750000,5.0,suv,Bs.as. G.b.a. Oeste
7519,Ford,fiesta_kinetic_design,2011,1.6 Design 120cv Titanium,128000,280000,5.0,hatchback,Buenos Aires Interior
7520,Ford,focus_ii,2013,1.6 Style Sigma,70000,239000,5.0,hatchback,Bs.as. G.b.a. Oeste
7521,Ford,ranger,2016,3.2 Cd 4x2 Xlt Tdci 200cv,50000,740000,4.0,pick_up,Bs.as. G.b.a. Oeste
7522,Ford,ranger,2015,3.2 Cd 4x4 Xls Tdci 200cv Manual,125000,665000,4.0,pick_up,Bs.as. G.b.a. Sur
7523,Ford,fiesta_kinetic_design,2014,1.6 Titanium Powershift 120cv,55000,300000,5.0,hatchback,Bs.as. G.b.a. Norte
7524,Ford,ranger,2017,2.2 Cd Xl Tdci 125cv 4x2,36000,588000,2.0,pick_up,Bs.as. G.b.a. Oeste
7525,Honda,civic,2014,1.8 Lxs Mt 140cv,60000,350000,4.0,sedan,Bs.as. G.b.a. Oeste
7526,Volkswagen,amarok,2015,2.0 Cd Tdi 180cv 4x2 Highline C33,94000,750000,4.0,pick_up,Córdoba
7527,Volkswagen,gol_trend,2013,1.6 Pack I 101cv,65000,190000,5.0,hatchback,Bs.as. G.b.a. Norte
7528,Ford,ranger,2011,3.0 Cd Xlt 4x4,116000,470000,2.0,pick_up,Bs.as. G.b.a. Sur
7529,Ford,fiesta_kinetic_design,2013,1.6 Design 120cv Titanium,67000,280000,5.0,hatchback,Chaco
7530,Ford,ecosport,2015,2.0 Titanium 143cv 4x2,24000,379900,5.0,suv,Capital Federal
7531,Mercedes Benz,clase_glk,2013,3.5 Glk300 4matic Sport 247cv At,120000,500000,5.0,suv,Capital Federal
7532,Ford,focus_iii,2014,1.6 S,41000,298000,5.0,hatchback,Bs.as. G.b.a. Norte
7533,Ford,focus_ii,2012,1.6 Trend Sigma,65000,239000,5.0,hatchback,Bs.as. G.b.a. Sur
7534,Ford,ecosport,2012,1.6 Titanium 110cv 4x2,70000,329000,5.0,suv,Bs.as. Costa Atlántica
7535,Volkswagen,gol,2013,1.4 Power 83cv 3 p,68000,160000,3.0,hatchback,Bs.as. G.b.a. Sur
7536,Ford,fiesta_kinetic_design,2012,1.6 Design 120cv Titanium,80000,245000,5.0,hatchback,Bs.as. G.b.a. Oeste
7537,Volkswagen,suran,2014,1.6 Comfortline 101cv Ab,40000,233000,5.0,minivan,Capital Federal
7538,Volkswagen,vento,2011,2.5 Luxury 170cv Tiptronic,76000,330000,4.0,sedan,Buenos Aires Interior
7539,Volkswagen,fox,2012,1.6 Trendline,106000,240000,5.0,hatchback,Bs.as. G.b.a. Oeste
7540,Volkswagen,amarok,2014,2.0 Cs Tdi 140cv 4x2 Startline,100000,460000,2.0,pick_up,Santa Fe
7541,Ford,focus_iii,2017,2.0 Se,12000,580000,5.0,hatchback,Bs.as. G.b.a. Sur
7542,Volkswagen,saveiro,2013,1.6 Cs 101cv Aa+dh,80000,239000,2.0,pick_up,Capital Federal
7543,Ford,fiesta_kinetic_design,2014,1.6 S Plus 120cv,71009,305000,5.0,hatchback,Capital Federal
7544,Ford,focus_iii,2015,1.6 Sedan S,40000,410000,4.0,sedan,Bs.as. G.b.a. Sur
7545,Volkswagen,bora,2013,2.0 Trendline 115cv,114000,277500,4.0,sedan,Bs.as. G.b.a. Oeste
7546,Volkswagen,amarok,2012,2.0 Cd Tdi 163cv 4x2 Startline S43,184000,486875,4.0,pick_up,Bs.as. G.b.a. Oeste
7547,Volkswagen,amarok,2013,2.0 Cd Tdi 180cv 4x2 Highline C33,95000,630000,4.0,pick_up,Bs.as. G.b.a. Sur
7548,Ford,focus_iii,2014,1.6 Sedan S,60000,320000,4.0,sedan,Bs.as. G.b.a. Sur
7549,Ford,focus_iii,2017,1.6 S,11000,400000,5.0,hatchback,Bs.as. Costa Atlántica
7550,Ford,focus_ii,2014,1.6 Style Sigma,66000,300000,5.0,hatchback,Bs.as. G.b.a. Sur
7551,Ford,ka,2012,1.0 Fly Viral 63cv,66000,177000,3.0,hatchback,La Rioja
7552,Ford,ka,2014,1.0 Fly Viral 63cv,81000,160000,3.0,hatchback,Santa Fe
7553,Ford,focus_ii,2011,1.6 Trend Sigma,75000,240000,5.0,hatchback,Capital Federal
7554,Ford,kuga,2012,2.5 Titanium At 4x4 L (ku05),80000,490000,5.0,suv,Córdoba
7555,Volkswagen,gol_trend,2018,1.6 Serie 101cv,10000,360000,3.0,hatchback,San Juan
7556,Volkswagen,suran,2012,1.6 Trendline 11b,100000,230000,5.0,minivan,Entre Ríos
7557,Volkswagen,vento_variant,2011,2.5 Advance 170cv,149000,255000,4.0,rural,Capital Federal
7558,Ford,ranger,2015,3.2 Cd 4x4 Xls Tdci 200cv Manual,60000,590000,4.0,pick_up,Bs.as. G.b.a. Oeste
7559,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,100000,325000,5.0,suv,Bs.as. G.b.a. Norte
7560,Ford,fiesta_kinetic_design,2012,1.6 Design 120cv Titanium,89000,276000,5.0,hatchback,Bs.as. Costa Atlántica
7561,Mercedes Benz,sprinter,2017,2.1 411 Street 116cv 3250 V1 Tn,7000,890000,2.0,furgon,Bs.as. G.b.a. Oeste
7562,Volkswagen,suran_cross,2015,1.6 Highline Msi 110cv,45000,340000,5.0,minivan,Neuquén
7563,Volkswagen,bora,2013,2.0 Trendline 115cv,83000,285000,4.0,sedan,Bs.as. G.b.a. Sur
7564,Ford,ranger,2013,2.2 Cs 4x2 Xl Safety Tdci 125cv,143000,490000,2.0,pick_up,Córdoba
7565,Volkswagen,passat,2011,2.0 I Advance,90000,460000,4.0,sedan,Bs.as. G.b.a. Sur
7566,Ford,ka,2012,1.0 Fly Viral 63cv,100000,160000,3.0,hatchback,Bs.as. G.b.a. Norte
7567,Ford,focus_iii,2013,2.0 Sedan Titanium At6,76000,400000,4.0,sedan,Capital Federal
7568,Volkswagen,voyage,2012,1.6 Highline 101cv,46000,205000,4.0,sedan,Capital Federal
7569,Volkswagen,fox,2013,1.6 Trendline,56000,260000,5.0,hatchback,Bs.as. G.b.a. Sur
7570,Volkswagen,gol_trend,2013,1.6 Pack Ii 101cv 3p,108000,190000,3.0,hatchback,Bs.as. G.b.a. Norte
7571,Chrysler,town_&_country,2013,3.6 Limited Atx,80855,1064000,5.0,minivan,Bs.as. G.b.a. Norte
7572,Volkswagen,polo,2016,1.6 Comfortline,63190,310300,4.0,hatchback,Bs.as. G.b.a. Norte
7573,Mercedes Benz,clase_c,2013,1.8 C250 Coupe Sport B.efficiency At,30000,950000,4.0,sedan,Capital Federal
7574,Volkswagen,voyage,2012,1.6 Comfortline 101cv,140000,145000,4.0,sedan,Capital Federal
7575,Volkswagen,suran,2013,1.6 Trendline,46000,275000,5.0,minivan,Bs.as. G.b.a. Sur
7576,Volkswagen,gol,2011,1.6 I Power 701,84000,140000,3.0,hatchback,Bs.as. G.b.a. Norte
7577,Volkswagen,fox,2011,1.6 Highline,86000,210000,5.0,hatchback,Bs.as. G.b.a. Oeste
7578,Ford,fiesta,2013,1.6 One Ambiente Plus 98cv,100000,200000,5.0,hatchback,Bs.as. G.b.a. Oeste
7579,Honda,hr_v,2015,1.8 Ex-l 2wd Cvt,66000,650000,5.0,suv,Capital Federal
7580,Volkswagen,golf,2017,1.6 Trendline,9000,545000,5.0,hatchback,Capital Federal
7581,Ford,fiesta_kinetic_design,2015,1.6 Design 120cv Titanium,38600,395000,5.0,hatchback,Entre Ríos
7582,Volkswagen,suran,2011,1.6 Comfortline 101cv 11a,123000,200000,5.0,minivan,Bs.as. Costa Atlántica
7583,Volkswagen,gol_trend,2011,1.6 Pack Iii + Abs,90000,189900,5.0,hatchback,Bs.as. G.b.a. Sur
7584,Honda,civic,2011,1.8 Exs Mt,135000,300000,4.0,sedan,Bs.as. G.b.a. Oeste
7585,Volkswagen,suran,2015,1.6 Comfortline 101cv,60000,290000,5.0,minivan,Córdoba
7586,Volkswagen,gol,2011,1.4 Power Ps+ac 83cv,124000,150000,5.0,hatchback,Bs.as. G.b.a. Norte
7587,Ford,fiesta_kinetic_design,2013,1.6 Design 120cv Titanium,85000,310000,5.0,hatchback,Capital Federal
7588,Volkswagen,gol,2012,1.4 Power 83cv,94000,157000,3.0,hatchback,Capital Federal
7589,Volkswagen,up!,2015,1.0 Move Up! 75cv,70000,242000,3.0,hatchback,Capital Federal
7590,Ford,ranger,2016,3.2 Cd 4x4 Xlt Tdci 200cv At,40000,750000,4.0,pick_up,Buenos Aires Interior
7591,Honda,hr_v,2018,1.8 Ex-l 2wd Cvt,9900,895000,5.0,suv,Capital Federal
7592,Volkswagen,gol_trend,2013,1.6 Pack Iii 101cv,81000,250000,5.0,hatchback,Bs.as. G.b.a. Oeste
7593,Volkswagen,bora,2013,2.0 Trendline 115cv,32000,239000,4.0,sedan,Bs.as. G.b.a. Sur
7594,Ford,ka,2013,1.0 Fly 63cv,35000,165000,3.0,hatchback,Mendoza
7595,Volkswagen,vento,2012,2.5 Luxury 170cv,65000,390000,4.0,sedan,Capital Federal
7596,Honda,cr_v,2012,2.4 Ex L At 4wd,90000,550000,5.0,suv,Santa Fe
7597,Volkswagen,gol,2011,1.4 Power Ps+ac 83cv,96200,139000,5.0,hatchback,Bs.as. G.b.a. Sur
7598,Ford,fiesta_kinetic_design,2015,1.6 Titanium Powershift 120cv,52000,375000,5.0,hatchback,Bs.as. G.b.a. Oeste
7599,Ford,fiesta_kinetic_design,2011,1.6 Design 120cv Titanium,135262,253000,5.0,hatchback,Capital Federal
7600,Ford,focus_iii,2014,2.0 Sedan Se Plus Mt,85000,330000,4.0,sedan,Capital Federal
7601,Ford,focus_ii,2013,1.6 Trend Sigma,74000,270000,5.0,hatchback,Buenos Aires Interior
7602,Volkswagen,saveiro,2015,1.6 Gp Cd 101cv Power,71000,359000,2.0,pick_up,Buenos Aires Interior
7603,Ford,focus_ii,2011,2.0 Exe Sedan Ghia At,87000,215000,4.0,sedan,Bs.as. G.b.a. Sur
7604,Volkswagen,saveiro,2015,1.6 Gp Ce 101cv Pack Electr.+seg.,49990,269999,2.0,pick_up,Bs.as. G.b.a. Oeste
7605,Honda,cr_v,2013,2.4 Lx 2wd 185cv At,64500,740000,5.0,suv,Misiones
7606,Volkswagen,voyage,2014,1.6 Comfortline 101cv,30000,260000,4.0,sedan,Bs.as. G.b.a. Oeste
7607,Ford,ka,2012,1.0 Fly Viral 63cv,110000,160000,3.0,hatchback,Capital Federal
7608,Volkswagen,suran,2015,1.6 Highline Msi 110cv,22700,335000,5.0,minivan,Bs.as. G.b.a. Sur
7609,Volkswagen,gol_trend,2015,1.6 Highline 101cv,66000,270000,5.0,hatchback,Bs.as. G.b.a. Sur
7610,Ford,focus_iii,2017,2.0 Se Plus Mt,20000,535000,5.0,hatchback,Bs.as. G.b.a. Norte
7611,Mercedes Benz,clase_gla,2016,1.6 Gla250 At Sport B.efficiency,42000,45000,5.0,suv,Bs.as. G.b.a. Sur
7612,Volkswagen,gol_trend,2014,1.6 Pack I 101cv,49000,245000,5.0,hatchback,Capital Federal
7613,Ford,ka,2013,1.6 Fly Viral 95cv,61000,180000,3.0,hatchback,Bs.as. G.b.a. Sur
7614,Volkswagen,fox,2012,1.6 Trendline,54000,250000,5.0,hatchback,Bs.as. Costa Atlántica
7615,Mercedes Benz,viano,2011,2.2 Cdi Trend 7 Pas At,150000,775000,2.0,minivan,Bs.as. G.b.a. Sur
7616,Ford,ecosport,2011,1.6 My10 Xls 4x2,65000,230000,5.0,suv,Santa Fe
7617,Ford,ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,115000,218000,5.0,suv,Bs.as. G.b.a. Oeste
7618,Volkswagen,up!,2014,1.0 Move Up! 75cv,57700,198000,3.0,hatchback,Capital Federal
7619,Volkswagen,bora,2014,2.0 Trendline 115cv,58000,295000,4.0,sedan,Buenos Aires Interior
7620,Ford,ecosport,2013,1.6 Se 110cv 4x2,78000,350000,5.0,suv,Bs.as. G.b.a. Sur
7621,Honda,city,2014,1.5 Ex-l Mt 120cv,66000,298000,4.0,sedan,Bs.as. G.b.a. Norte
7622,Volkswagen,gol,2013,1.4 Power 83cv 3 p,50000,155000,3.0,hatchback,Bs.as. G.b.a. Oeste
7623,Volkswagen,suran,2013,1.6 Highline 101cv,120000,230000,5.0,minivan,Bs.as. G.b.a. Norte
7624,Honda,city,2012,1.5 Ex-l Mt 120cv Br,123000,260000,4.0,sedan,Tucumán
7625,Volkswagen,voyage,2014,1.6 Comfortline Plus 2 101cv I-motion,42000,230000,4.0,sedan,Tucumán
7626,Volkswagen,vento,2015,2.0 Advance 115cv Summer Package,29200,378000,4.0,sedan,Bs.as. G.b.a. Norte
7627,Ford,fiesta_kinetic_design,2011,1.6 Design 120cv Titanium,62000,248000,5.0,hatchback,Mendoza
7628,Volkswagen,passat_variant,2011,2.0 Luxury Tsi 211cv,86500,360000,5.0,rural,Capital Federal
7629,Volkswagen,saveiro,2012,1.6 Ce 101cv Pack Electr. + Seg.,166400,239000,2.0,pick_up,Córdoba
7630,Ford,ecosport,2013,2.0 Titanium 143cv 4x2,67000,390000,5.0,suv,Bs.as. G.b.a. Sur
7631,Ford,ecosport,2014,2.0 Titanium 143cv 4x2,46000,398000,5.0,suv,Bs.as. G.b.a. Sur
7632,Volkswagen,suran,2017,1.6 Trendline,19300,418000,5.0,minivan,Bs.as. G.b.a. Sur
7633,Volkswagen,amarok,2016,2.0 Cd Tdi 140cv 4x2 Startline,50000,660000,4.0,pick_up,Bs.as. G.b.a. Norte
7634,Volkswagen,vento,2012,2.5 Luxury 170cv,79979,299000,4.0,sedan,Bs.as. G.b.a. Norte
7635,Ford,fiesta_kinetic_design,2016,1.6 S 120cv,34000,330000,5.0,hatchback,Buenos Aires Interior
7636,Volkswagen,saveiro,2014,1.6 Gp Cs 101cv Aa+hd+safety,29000,300000,2.0,pick_up,Buenos Aires Interior
7637,Volkswagen,passat,2012,2.0 Advance Tsi 211cv,66000,422000,4.0,sedan,Capital Federal
7638,Ford,focus_iii,2013,2.0 Titanium Mt,34500,375000,5.0,hatchback,Bs.as. G.b.a. Norte
7639,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,83000,320000,5.0,suv,Bs.as. G.b.a. Norte
7640,Ford,focus_iii,2014,2.0 Se Plus Mt,39900,340000,5.0,hatchback,Córdoba
7641,Volkswagen,amarok,2015,2.0 Cd Tdi 4x2 Highline Pack C33,78900,595000,4.0,pick_up,San Luis
7642,Ford,ranger,2014,2.2 Cs 4x2 Xl Safety Tdci 125cv,81000,440000,2.0,pick_up,Capital Federal
7643,Volkswagen,scirocco,2013,1.4 Tsi 160cv Dsg,70000,635000,2.0,coupe,Bs.as. G.b.a. Norte
7644,Ford,ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,55000,400000,5.0,suv,Capital Federal
7645,Ford,ecosport,2013,1.6 Titanium 110cv 4x2,29000,370000,5.0,suv,Capital Federal
7646,Volkswagen,amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,84000,910000,4.0,pick_up,Bs.as. G.b.a. Oeste
7647,Ford,ranger,2016,2.2 Cd Xl Tdci 125cv,66000,680000,2.0,pick_up,Bs.as. G.b.a. Norte
7648,Volkswagen,fox,2013,1.6 Comfortline Pack,60650,210000,5.0,hatchback,Bs.as. G.b.a. Oeste
7649,Honda,civic,2011,1.8 Exs At,115000,315000,4.0,sedan,Bs.as. G.b.a. Oeste
7650,Ford,transit,2013,2.2 Chasis Tdci 125cv Aa,154000,610000,2.0,pick_up,Bs.as. G.b.a. Norte
7651,Volkswagen,amarok,2015,2.0 Cd Tdi 180cv 4x2 Highline C33,74000,750000,4.0,pick_up,Bs.as. G.b.a. Norte
7652,Ford,fiesta_kinetic_design,2015,1.6 S Plus 120cv,40000,365000,5.0,hatchback,Buenos Aires Interior
7653,Ford,ka,2013,1.0 Fly Viral 63cv,98000,160000,3.0,hatchback,Bs.as. G.b.a. Norte
7654,Volkswagen,suran,2014,1.6 Comfortline 101cv Ab,53000,250000,5.0,minivan,Bs.as. G.b.a. Norte
7655,Volkswagen,amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,98000,710000,4.0,pick_up,Santa Fe
7656,Ford,ka,2013,1.0 Fly Viral 63cv,55000,165000,3.0,hatchback,Bs.as. G.b.a. Sur
7657,Honda,cr_v,2014,2.4 Lx 2wd 185cv At,104000,700000,5.0,suv,Bs.as. G.b.a. Norte
7658,Volkswagen,bora,2013,2.0 Trendline 115cv,89000,277000,4.0,sedan,Bs.as. G.b.a. Norte
7659,Ford,ranger,2013,2.2 Cd 4x2 Xl Tdci 125cv,138600,360000,2.0,pick_up,San Juan
7660,Volkswagen,gol_trend,2015,1.6 Highline 101cv,42000,245000,5.0,hatchback,Bs.as. G.b.a. Sur
7661,Honda,city,2011,1.5 Ex-l Mt 120cv,82000,255000,4.0,sedan,Córdoba
7662,Volkswagen,gol_trend,2011,1.6 Pack I 101cv,80000,160000,5.0,hatchback,Bs.as. G.b.a. Norte
7663,Ford,focus_iii,2014,2.0 Se Plus Mt,79000,320000,5.0,hatchback,Bs.as. G.b.a. Norte
7664,Volkswagen,bora,2012,2.0 Trendline 115cv Tiptronic,118502,305000,4.0,sedan,Bs.as. G.b.a. Sur
7665,Ford,ecosport,2015,1.6 Freestyle 110cv 4x2,36000,400000,5.0,suv,Tucumán
7666,Ford,fiesta_kinetic_design,2016,1.6 Sedan Se Plus 120cv,34500,315000,4.0,sedan,Capital Federal
7667,Ford,focus_iii,2014,1.6 S,50000,350000,5.0,hatchback,Bs.as. G.b.a. Sur
7668,Volkswagen,tiguan,2013,2.0 Sport & Style Tsi 200cv Tiptronic,80000,545000,5.0,suv,Capital Federal
7669,Volkswagen,fox,2012,1.6 Highline,133000,203000,5.0,hatchback,Capital Federal
7670,Ford,ka,2012,1.6 Pulse Top 95cv,92000,140000,3.0,hatchback,Bs.as. G.b.a. Oeste
7671,Ford,ecosport,2014,2.0 Titanium 143cv 4x2,82000,415000,5.0,suv,Bs.as. G.b.a. Norte
7672,Volkswagen,voyage,2014,1.6 Comfortline 101cv,90000,190000,4.0,sedan,Bs.as. G.b.a. Norte
7673,Ford,focus_iii,2014,1.6 S,88000,300000,5.0,hatchback,Capital Federal
7674,Volkswagen,suran,2012,1.6 Trendline 11b,118000,268000,5.0,minivan,Buenos Aires Interior
7675,Volkswagen,amarok,2014,2.0 Cd Tdi 4x4 Highline Pack At C34,130000,730000,4.0,pick_up,Bs.as. G.b.a. Oeste
7676,Ford,ranger,2016,3.2 Cd 4x4 Limited Tdci 200cv At,47000,960000,4.0,pick_up,Neuquén
7677,Volkswagen,golf,2017,1.4 Comfortline Tsi Dsg,21000,544990,5.0,hatchback,Capital Federal
7678,Honda,civic,2012,1.8 Exs At 140cv,42000,395000,4.0,sedan,Capital Federal
7679,Ford,focus_ii,2012,1.6 Trend Sigma,80000,250000,5.0,hatchback,San Luis
7680,Mercedes Benz,clase_b,2013,1.6 B200 City 156cv W246,93300,580000,5.0,minivan,Bs.as. G.b.a. Norte
7681,Honda,fit,2014,1.5 Ex-l Mt 120cv,65000,350000,5.0,hatchback,Bs.as. G.b.a. Norte
